thscode,2023-11-15,2023-11-16,2023-11-17,2023-11-20,2023-11-21,2023-11-22,2023-11-23,2023-11-24,2023-11-27,2023-11-28,2023-11-29,2023-11-30,2023-12-01,2023-12-04,2023-12-05,2023-12-06,2023-12-07,2023-12-08,2023-12-11,2023-12-12,2023-12-13,2023-12-14,2023-12-15
601566.SH,21835713.0,17748844.0,19421001.0,27450508.0,59981593.0,56222547.0,39118756.0,24331372.0,31489853.0,24574375.0,23532822.0,15645449.0,15261381.0,16228857.0,14277940.0,17463990.0,13050086.0,23120333.0,18237475.0,15616655.0,10634405.0,18054326.0,10891053.0
601567.SH,119979035.0,90964136.0,128731693.0,147160444.0,86135673.0,74896929.0,105776492.0,67578398.0,285830311.0,208499742.0,182949859.0,248159838.0,174170606.0,152680303.0,129994459.0,141890879.0,73648618.0,209886244.0,142858655.0,82988334.0,212948868.0,153489041.0,139607884.0
601568.SH,37694967.0,23875066.0,33657932.0,40382817.0,37624826.0,27923331.0,38202856.0,47676029.0,35510201.0,26360820.0,27980109.0,30945090.0,41724672.0,33182336.0,38215447.0,33968108.0,30225137.0,36227625.0,50549636.0,32284936.0,30912470.0,26272571.0,32606997.0
601577.SH,77637400.0,60443873.0,77468771.0,144616390.0,111330341.0,103026841.0,103006253.0,77599812.0,122547961.0,136034569.0,105452356.0,97254188.0,85216704.0,73473101.0,68682168.0,101536690.0,136628794.0,168689321.0,176961297.0,72516016.0,87280054.0,54165912.0,68657616.0
601579.SH,39085284.0,29536447.0,32350738.0,43585713.0,47144860.0,39095654.0,33042952.0,28381391.0,36708073.0,30131743.0,26575045.0,23692989.0,23224862.0,32646644.0,28914358.0,29798127.0,27335557.0,36173090.0,37422672.0,23555232.0,27776735.0,39960664.0,32225924.0
601588.SH,44891496.0,30465374.0,25914767.0,47600068.0,107926095.0,99821641.0,90970404.0,90420428.0,81197786.0,68610772.0,66496412.0,43671209.0,62469845.0,43648419.0,39750194.0,44007762.0,58394866.0,68328594.0,70952480.0,66445036.0,56708707.0,40274328.0,83936142.0
601595.SH,325057056.0,461129051.0,307668621.0,223949206.0,400118265.0,525806357.0,525929289.0,297411297.0,267491777.0,160558754.0,141413548.0,108305864.0,504158629.0,876430817.0,480327253.0,766263299.0,999469604.0,1064440130.0,985860949.0,650747516.0,480493228.0,536565906.0,556503720.0
601598.SH,72693550.0,48808024.0,51134002.0,52896009.0,76719089.0,47143948.0,55853008.0,40599001.0,83103653.0,75495179.0,188539133.0,249748657.0,207481850.0,312240812.0,198115540.0,181576920.0,108610112.0,139712413.0,191688813.0,386047279.0,178802820.0,104457788.0,141160942.0
601599.SH,165196953.0,250887346.0,204231064.0,177266680.0,444034429.0,490969147.0,311731668.0,236653130.0,189066817.0,165259536.0,140861241.0,121153667.0,380304486.0,620903885.0,651605513.0,599189828.0,1026449519.0,664199539.0,640655217.0,487710073.0,326549489.0,271638482.0,499604609.0
601600.SH,954218392.0,500326215.0,508860786.0,512626813.0,776642071.0,690757257.0,310064247.0,373577063.0,502098895.0,406974402.0,354491449.0,435321706.0,450200912.0,864377754.0,545074261.0,459245115.0,489882322.0,416085284.0,622757697.0,457085403.0,484930626.0,316989193.0,517018781.0
601601.SH,1402989527.0,943798486.0,644581946.0,583144131.0,1169629597.0,510358457.0,596345853.0,430434023.0,859686132.0,504707800.0,737033131.0,458261054.0,680851891.0,504848355.0,535383931.0,480390501.0,683744360.0,1295914265.0,885957701.0,666804675.0,534733164.0,399822222.0,545523670.0
601606.SH,128117004.0,91780445.0,77910008.0,101153411.0,100361591.0,67155710.0,66139425.0,102041286.0,55170423.0,57630204.0,73632208.0,62955441.0,57004129.0,92304822.0,85468989.0,78782152.0,75633330.0,75236399.0,96256203.0,85407441.0,59505626.0,38082005.0,52869018.0
601607.SH,145265137.0,121931208.0,113291237.0,192915289.0,271731491.0,161893840.0,117314030.0,306853918.0,298002395.0,218892595.0,125801945.0,150189920.0,139174199.0,144208201.0,145844951.0,156941404.0,127599331.0,148021965.0,114256652.0,82274520.0,123462953.0,110472699.0,157896530.0
601608.SH,52042541.0,44181951.0,60140511.0,61192504.0,53991423.0,45937306.0,43653508.0,57475200.0,54644701.0,36207470.0,48938310.0,44890041.0,52739029.0,75670631.0,61765166.0,54443770.0,50975306.0,61340505.0,87755914.0,54495497.0,45745807.0,44582550.0,56961740.0
601609.SH,38928496.0,27846337.0,43166988.0,75190862.0,47911108.0,38427228.0,35051364.0,36567462.0,42695580.0,34145658.0,47396870.0,41343862.0,38910109.0,42797877.0,39426475.0,42016915.0,38864472.0,41902717.0,46968848.0,29248008.0,23862576.0,36032815.0,37199195.0
601611.SH,46179356.0,34044681.0,28661824.0,40265590.0,50255745.0,53597373.0,45037892.0,35676529.0,53055674.0,34641473.0,35349107.0,36763816.0,50656055.0,39337324.0,43527994.0,59080049.0,89793910.0,135365832.0,97272403.0,68172687.0,77419213.0,47351428.0,35301710.0
601615.SH,234955244.0,222689661.0,155225009.0,186054245.0,266810401.0,299527796.0,154738595.0,159948129.0,203334602.0,263661334.0,203838345.0,260375591.0,301671533.0,369560735.0,377153018.0,253792391.0,259239832.0,290587823.0,311360329.0,208199601.0,267912201.0,249305050.0,294411303.0
601616.SH,26328347.0,25321451.0,25552376.0,35377902.0,27395491.0,27673058.0,23243362.0,26127381.0,52028166.0,32185838.0,28985421.0,28990418.0,27763037.0,20910066.0,23740119.0,33101862.0,24559813.0,28094465.0,34900918.0,26641156.0,26928303.0,32565313.0,27749236.0
601618.SH,202349197.0,166270232.0,166894536.0,174854874.0,282746304.0,196598854.0,183007392.0,145534275.0,205693342.0,166983750.0,197089145.0,174296532.0,201868697.0,153375665.0,150887452.0,144256423.0,176380270.0,193619690.0,241355629.0,155533589.0,162709260.0,115497568.0,135388909.0
601619.SH,84037270.0,61410799.0,73699328.0,60769141.0,79998646.0,74740549.0,42696718.0,61952853.0,55138743.0,55864147.0,49975301.0,60158175.0,45735162.0,57844489.0,66014589.0,43122801.0,52779270.0,89068104.0,99056374.0,73298267.0,51077801.0,53996813.0,51199641.0
601628.SH,737272658.0,298236892.0,336714830.0,430977149.0,508442247.0,213249571.0,250904153.0,261926163.0,377754994.0,230512292.0,412486567.0,315104026.0,311505249.0,386871169.0,417347638.0,357218979.0,291306407.0,329809803.0,406973376.0,260950258.0,241367561.0,282041247.0,268728331.0
601633.SH,504746896.0,314918246.0,318322251.0,344526222.0,440681440.0,325898949.0,614557277.0,485239834.0,611060852.0,517637239.0,332363741.0,377373688.0,387386188.0,335518300.0,382437926.0,292598919.0,387796236.0,294439149.0,463215435.0,502183833.0,403244424.0,260941751.0,306145453.0
601636.SH,331291876.0,215050608.0,136841205.0,136831631.0,386527284.0,291239352.0,176471076.0,126530385.0,196339129.0,106135949.0,135510385.0,180608620.0,258655113.0,157229933.0,167513224.0,548618636.0,433039199.0,274609613.0,208622296.0,146900829.0,157894933.0,129634521.0,154361364.0
601658.SH,414175573.0,271234353.0,307547276.0,277034411.0,435168364.0,229756235.0,210950853.0,329749662.0,586714776.0,385662709.0,755280245.0,534060162.0,397481026.0,266846271.0,273009271.0,304629343.0,367499565.0,463642411.0,476630007.0,381986300.0,285374422.0,277806150.0,335598141.0
601665.SH,47951988.0,41043051.0,66553081.0,55733333.0,63195778.0,41726590.0,43327885.0,51741924.0,50775143.0,41790210.0,40237287.0,38813792.0,61328372.0,33285888.0,45066450.0,49833502.0,81561505.0,131200168.0,102623408.0,43311541.0,33546016.0,36830888.0,43478694.0
601666.SH,225547153.0,395007914.0,222382573.0,176378168.0,340182398.0,147827942.0,238990009.0,272177736.0,610122931.0,337817848.0,730070822.0,673743840.0,398412985.0,487306762.0,321483296.0,297137512.0,286509907.0,380318633.0,431130436.0,273522925.0,197939766.0,290186390.0,175550619.0
601668.SH,694364951.0,447868384.0,608874913.0,692947155.0,1042033360.0,492496799.0,565749239.0,492432506.0,1139905359.0,549202129.0,1374214718.0,693807881.0,896622616.0,728668374.0,666038228.0,748605930.0,570402490.0,591414719.0,964647682.0,764127975.0,557145619.0,486145148.0,604723812.0
601669.SH,344121598.0,276753885.0,240593635.0,225585644.0,278467070.0,237770984.0,196726551.0,239828979.0,231891717.0,186152794.0,359881463.0,238969994.0,269215313.0,213904822.0,341736614.0,232541717.0,310631606.0,559000209.0,365842794.0,202354258.0,192054470.0,161153974.0,262637487.0
601677.SH,378117476.0,226225508.0,126923469.0,125161369.0,227291587.0,208424056.0,167687483.0,120458370.0,104063920.0,107995000.0,136756222.0,132200190.0,188969208.0,166597601.0,129188983.0,109697273.0,190482841.0,92778617.0,147083933.0,90962807.0,139034788.0,87056743.0,99938335.0
601678.SH,51536239.0,34944069.0,48402860.0,58189150.0,55212581.0,56853808.0,51278364.0,35812075.0,60650287.0,48379416.0,31668119.0,39823829.0,53368680.0,38815474.0,40663821.0,41457345.0,33526119.0,42635089.0,76195442.0,38105992.0,33652103.0,29323614.0,31782818.0
601686.SH,27865415.0,23342659.0,23858070.0,23338705.0,30399831.0,31630032.0,20486113.0,19132801.0,20478680.0,17195095.0,13980418.0,16255405.0,24719204.0,46452549.0,34022612.0,30525452.0,27415888.0,41480851.0,35250111.0,16385617.0,12862399.0,10023860.0,15287871.0
601688.SH,892665895.0,475315499.0,687256114.0,657358057.0,888339595.0,401881997.0,989678407.0,837644017.0,720536476.0,690158332.0,1262581570.0,845683863.0,721993078.0,616895768.0,487986382.0,467128411.0,444529240.0,579717922.0,704797962.0,569568872.0,581186266.0,547662544.0,745176730.0
601689.SH,582178786.0,572431062.0,479684562.0,532616493.0,464294226.0,443807068.0,1010606515.0,402861020.0,343561899.0,350625429.0,447687693.0,373506349.0,361218802.0,416108354.0,385214915.0,404887342.0,299807927.0,382663076.0,749305643.0,302107991.0,1070354678.0,486448395.0,467493109.0
601696.SH,478160457.0,251198187.0,225255883.0,237149438.0,354344100.0,217732620.0,223110947.0,232322028.0,257314294.0,140877844.0,146533057.0,183941134.0,167364006.0,169001932.0,203829458.0,159532186.0,174414863.0,189166068.0,297747629.0,141258912.0,117091374.0,108995736.0,183634371.0
601698.SH,1201411844.0,691679880.0,686547500.0,633775744.0,792293311.0,535060146.0,434207654.0,441301862.0,287680983.0,482330318.0,268752970.0,280723654.0,535964405.0,527747681.0,390949819.0,291167374.0,280486943.0,490836610.0,314397333.0,220026887.0,263408935.0,188303730.0,173931536.0
601699.SH,324089060.0,445998679.0,348930889.0,246964612.0,438497677.0,381964416.0,299303478.0,325875478.0,862270811.0,429775652.0,465047246.0,327592447.0,418776847.0,487610623.0,437954925.0,430818059.0,449532452.0,795957246.0,770023878.0,389121852.0,381110374.0,284675286.0,268133420.0
601700.SH,33720101.0,34534712.0,35634063.0,30160368.0,29585932.0,33571903.0,27175516.0,29126601.0,27247500.0,31887228.0,29805763.0,28220417.0,30910017.0,24351569.0,23896677.0,42763611.0,59220635.0,101924192.0,53361488.0,37392245.0,32706269.0,36438243.0,31712342.0
601702.SH,92229608.0,90646932.0,58922138.0,43131485.0,54235779.0,43290185.0,47597368.0,78871423.0,63568387.0,48335876.0,61716944.0,45534125.0,42191767.0,40689993.0,41992059.0,57532150.0,48988366.0,61635003.0,100390943.0,83975213.0,60434898.0,57155016.0,30190421.0
601717.SH,128249526.0,71931906.0,268779131.0,351459671.0,182611127.0,147725587.0,194243408.0,116236390.0,90696185.0,99539959.0,270462526.0,128234725.0,139757687.0,125316765.0,131949546.0,101412825.0,120056251.0,127104214.0,321460671.0,250029855.0,109771432.0,120154448.0,131962044.0
601718.SH,52581970.0,66093157.0,56085831.0,66771742.0,71808015.0,54357983.0,60976304.0,58917360.0,126078496.0,71675600.0,69933506.0,55170654.0,66732320.0,77380857.0,66213096.0,80388292.0,178790359.0,227029501.0,110062379.0,67355944.0,102870086.0,74575650.0,117466382.0
601727.SH,238365349.0,218269254.0,152550866.0,148015049.0,180225148.0,121763882.0,113881828.0,110791141.0,253336233.0,126948596.0,126412477.0,120145350.0,98297250.0,87832028.0,145907645.0,109552759.0,140337708.0,94175742.0,130311726.0,76503390.0,84775215.0,82763310.0,117618536.0
601728.SH,586796957.0,1019034782.0,1184230768.0,581113815.0,585096563.0,1277838575.0,495490397.0,451864431.0,447900266.0,370220072.0,554383016.0,819981642.0,916651880.0,424555297.0,441836882.0,430541052.0,621558620.0,656010585.0,548413815.0,629185745.0,323506893.0,341075587.0,363907410.0
601766.SH,218332848.0,201597299.0,154353279.0,188293944.0,322337968.0,218622457.0,173973049.0,210843072.0,339963286.0,179199190.0,196791882.0,232222381.0,262785652.0,206049916.0,240020358.0,248988843.0,214380688.0,378871014.0,375030098.0,200353652.0,176676527.0,159946246.0,228700034.0
601777.SH,160075450.0,107618760.0,96309550.0,76415070.0,68740884.0,62718722.0,440404623.0,592049725.0,739289124.0,448867217.0,431434480.0,250831790.0,242770241.0,162671586.0,123161864.0,99062238.0,115630414.0,114048149.0,114075598.0,81890796.0,75756893.0,77433638.0,96346503.0
601778.SH,144535728.0,114314410.0,104580980.0,82875935.0,111310441.0,118752911.0,85783334.0,123872343.0,125108479.0,118591044.0,85000705.0,90730179.0,134952372.0,86920561.0,118155980.0,178270596.0,131600851.0,524606499.0,236449662.0,115040209.0,144299892.0,97448300.0,111972243.0
601788.SH,608940631.0,427640452.0,332488992.0,385428609.0,547123576.0,370038444.0,326257066.0,325263534.0,311149452.0,233397762.0,291619284.0,272516802.0,326742623.0,321667363.0,373259749.0,314973434.0,282952369.0,387933471.0,435258280.0,256936277.0,246636828.0,180349329.0,231581438.0
601789.SH,94360091.0,321659831.0,133556206.0,89819824.0,147265561.0,101958233.0,83983802.0,83375800.0,59738610.0,49556878.0,63227863.0,39493456.0,47330127.0,53649476.0,43323529.0,38201750.0,43810691.0,60110580.0,44155061.0,36990761.0,33344568.0,42012064.0,33795082.0
601798.SH,31840931.0,21951028.0,32954727.0,29412350.0,21712504.0,17175640.0,23290597.0,20834235.0,22878805.0,96621248.0,75504622.0,168990089.0,330530156.0,531936003.0,406038961.0,318843574.0,225834428.0,232092201.0,183682150.0,132371543.0,170703121.0,103997631.0,68992384.0
601799.SH,117815360.0,51034405.0,129901497.0,127012576.0,107580391.0,99800796.0,153064480.0,102877982.0,120083963.0,170153348.0,276307016.0,153720045.0,151008637.0,96289473.0,112643136.0,121672456.0,159458087.0,211781563.0,200776968.0,135193693.0,134082714.0,86344038.0,77226357.0
601800.SH,304326144.0,196513227.0,206050008.0,268828524.0,360316321.0,209934897.0,208493731.0,225545794.0,370450277.0,203731104.0,259453152.0,300442648.0,391608175.0,278570918.0,185732934.0,183326322.0,205421647.0,240048539.0,332937639.0,292641454.0,203106282.0,139092803.0,155088464.0
601801.SH,329832067.0,515569130.0,870026198.0,680688522.0,415258675.0,401021905.0,263655175.0,197580560.0,178304749.0,184136175.0,187463505.0,123769857.0,210325037.0,184597265.0,154598081.0,163955736.0,214694263.0,177699552.0,514840747.0,566991840.0,334280402.0,389386176.0,341665165.0
601808.SH,54111763.0,57727781.0,88765235.0,105073962.0,72490140.0,51209878.0,48737961.0,33832012.0,67101834.0,61080969.0,58602897.0,111807038.0,67940038.0,74661416.0,63541974.0,63205741.0,51175647.0,66084706.0,78661430.0,56065334.0,73750153.0,60789765.0,51129548.0
601811.SH,35632951.0,46674701.0,36816885.0,36776926.0,50585346.0,42421627.0,44237919.0,48472220.0,41130393.0,43240955.0,37954587.0,39311993.0,67298093.0,58856394.0,32442438.0,43592093.0,97185565.0,101514252.0,125807510.0,122978182.0,87266859.0,206909926.0,163309106.0
601816.SH,281168212.0,194420486.0,201068067.0,309485800.0,481367648.0,242172727.0,172194739.0,207823149.0,310862619.0,250348000.0,215753151.0,1107567548.0,438388454.0,246789804.0,322979256.0,344497357.0,417793621.0,516298521.0,411714281.0,241103550.0,184131136.0,310518181.0,371149169.0
601818.SH,168159597.0,216194060.0,277186566.0,226951430.0,307622537.0,184262139.0,192525764.0,134612582.0,292422263.0,203386666.0,230876497.0,221126500.0,295513451.0,250902516.0,233070719.0,286597814.0,226747347.0,350834723.0,336103209.0,298604587.0,199952061.0,164883888.0,292632167.0
601825.SH,39741206.0,61376656.0,66484915.0,82016495.0,70735613.0,54733560.0,37433980.0,34398074.0,73037976.0,87477850.0,89035073.0,101379273.0,56410735.0,44635937.0,40404630.0,50258566.0,42757207.0,45962291.0,55149130.0,54547560.0,60207044.0,38584733.0,61211121.0
601827.SH,23857463.0,14713375.0,18633302.0,27759033.0,45539696.0,27057788.0,27169812.0,19822292.0,15696225.0,39498377.0,29843431.0,28525032.0,23072834.0,28752524.0,20356377.0,21196002.0,26751966.0,34254898.0,31317605.0,33072635.0,29959130.0,35826776.0,33906392.0
601828.SH,38113967.0,25570589.0,33877055.0,41906700.0,61102673.0,82372753.0,74876922.0,47206705.0,53557196.0,42922911.0,42449740.0,41744636.0,46468609.0,41943445.0,40021351.0,38046396.0,37940784.0,50740991.0,63509856.0,60007940.0,40928697.0,35847337.0,37649810.0
601838.SH,162294288.0,107331613.0,176580952.0,201117275.0,213691122.0,174492573.0,201892207.0,264603213.0,314543257.0,242682110.0,298075314.0,204918494.0,198293287.0,258506371.0,246821163.0,280546309.0,222358639.0,305345121.0,297334978.0,215298915.0,196378335.0,151295436.0,208480069.0
601857.SH,596331928.0,358740507.0,756466919.0,599144570.0,683856169.0,413492448.0,428857663.0,376530408.0,605065026.0,603620837.0,715253671.0,1104333141.0,704325713.0,563636923.0,526154573.0,1285485744.0,710900793.0,800368578.0,772144373.0,573794656.0,615881700.0,400725688.0,485491163.0
601858.SH,879126711.0,967407676.0,1436365633.0,1411181629.0,1376279764.0,1069157824.0,609947061.0,543385580.0,429981929.0,532194056.0,301824523.0,516584548.0,954791258.0,813214876.0,680820942.0,486810034.0,826620122.0,566498316.0,580409102.0,772381565.0,545415779.0,939487571.0,685137408.0
601860.SH,81827916.0,53278413.0,53163556.0,88126621.0,107667663.0,59039658.0,72677937.0,90879746.0,73730679.0,59299989.0,87508955.0,47507730.0,64326411.0,48018916.0,53702072.0,51803981.0,54444793.0,64584368.0,95021079.0,82334239.0,48817356.0,38286179.0,80407519.0
601865.SH,154047452.0,98951727.0,79524149.0,89878279.0,110214007.0,135840153.0,93346727.0,78549370.0,136272319.0,79766675.0,67775607.0,59576619.0,115311659.0,74801037.0,67298929.0,76794450.0,99951833.0,123817829.0,82051001.0,76159050.0,81599749.0,72192655.0,142642687.0
601866.SH,44389326.0,42861164.0,41474809.0,39148111.0,45005227.0,35181242.0,50741115.0,67150501.0,49778350.0,34577479.0,54981864.0,88316104.0,113180260.0,101124556.0,76886894.0,83017961.0,114581225.0,162857494.0,153565183.0,63031737.0,72899910.0,65806104.0,68592360.0
601868.SH,236368051.0,155399354.0,203156793.0,169753310.0,218027125.0,155723334.0,155958637.0,172386582.0,325088501.0,173894508.0,209331480.0,212463768.0,306359410.0,108130672.0,216613934.0,201633297.0,228517000.0,236088607.0,306002675.0,175468528.0,146969507.0,191444096.0,238123067.0
601869.SH,49574104.0,117731461.0,267890261.0,284619080.0,168519067.0,108391761.0,84509726.0,63846434.0,50948296.0,57203632.0,75566087.0,48526647.0,52453763.0,67011068.0,42795578.0,41623029.0,39186906.0,200102297.0,154234150.0,97198355.0,65020631.0,43368457.0,73502033.0
601872.SH,137090129.0,100415606.0,178686881.0,293590543.0,215779739.0,263652494.0,162158572.0,146673779.0,225959348.0,102713162.0,159668146.0,269618792.0,162102533.0,260789093.0,166049037.0,177511659.0,138181409.0,120049448.0,142766788.0,96031574.0,94751459.0,108051512.0,116240213.0
601877.SH,176501136.0,153536584.0,114034066.0,120351745.0,128553839.0,160446735.0,98869498.0,125226412.0,131231488.0,101978878.0,129425203.0,172645621.0,168998044.0,120745399.0,164696000.0,166115999.0,164262169.0,160957983.0,164543743.0,108349627.0,132356755.0,86591428.0,157274848.0
601878.SH,226887954.0,141332838.0,130358985.0,269502096.0,2240148935.0,1074959718.0,648913719.0,496819646.0,385746636.0,344406678.0,231708052.0,304104516.0,276892903.0,303280832.0,324824531.0,241753685.0,239541360.0,250782145.0,2505413534.0,3354626666.0,1658130485.0,1146287215.0,1036416154.0
601880.SH,31526403.0,44136640.0,25203735.0,53260757.0,78652840.0,30966511.0,51316105.0,46137152.0,45633973.0,79207064.0,39082439.0,35597260.0,29201351.0,48421973.0,55420753.0,44646647.0,55052257.0,41813875.0,74120032.0,39518232.0,33869180.0,37471152.0,42398030.0
601881.SH,2814265263.0,1501703028.0,1223726607.0,1236970611.0,1108776594.0,767892980.0,901528585.0,1118719484.0,1176626908.0,1059991128.0,894013730.0,1093686303.0,976638915.0,1600577662.0,1684942787.0,1188514274.0,1161184828.0,1667866552.0,1590470826.0,926371529.0,752034574.0,636324202.0,970230846.0
601882.SH,63640919.0,59628172.0,46803627.0,98563612.0,100211621.0,91652449.0,37888483.0,46444427.0,53131685.0,45671946.0,127620595.0,82061573.0,47617044.0,76145470.0,49100138.0,31502550.0,35134626.0,60045507.0,64816104.0,49127225.0,56800558.0,31569312.0,29943419.0
601886.SH,35721796.0,28497980.0,46713498.0,34155785.0,49623136.0,36512444.0,31640766.0,25642564.0,26999175.0,24326526.0,23005427.0,29915543.0,23239694.0,21809235.0,25200803.0,32285502.0,38451495.0,30962158.0,54021697.0,38111056.0,21653216.0,21672990.0,49242086.0
601888.SH,1081021068.0,936796341.0,1103349373.0,1077679513.0,1536015700.0,944309014.0,836764970.0,828948093.0,1045961984.0,572676936.0,846422296.0,894126043.0,1296529512.0,837780457.0,1062860487.0,931502157.0,1065515847.0,995600130.0,1201456768.0,845941816.0,1574488045.0,1109577153.0,1483050556.0
601890.SH,80940330.0,80121035.0,67123144.0,108478010.0,89075134.0,70868087.0,60562133.0,73235574.0,60055998.0,58184064.0,64761066.0,165654440.0,98573633.0,123194975.0,108148066.0,66973297.0,75483614.0,83088483.0,74481896.0,265939323.0,143295390.0,86767261.0,99909634.0
601898.SH,120097941.0,154840096.0,130894689.0,96737844.0,198789371.0,172407156.0,188096264.0,252477756.0,296873046.0,172447838.0,300749956.0,226527484.0,292495201.0,237635744.0,377241951.0,274523568.0,209348335.0,225885607.0,342383362.0,235363582.0,210678833.0,166253788.0,174860532.0
601899.SH,1214529081.0,864811238.0,670740302.0,804255270.0,1779892323.0,753600457.0,665698869.0,615768319.0,685011611.0,739510570.0,2061141702.0,1421931900.0,1228288083.0,2865128223.0,1905395189.0,1321048903.0,1285326253.0,1383385684.0,1285375457.0,1030115693.0,987071611.0,1572792098.0,2415721668.0
601900.SH,234800147.0,469609209.0,300496307.0,307401738.0,608677673.0,655911373.0,348727744.0,260680854.0,249845348.0,195243667.0,119996328.0,230050200.0,533464207.0,327827640.0,208193988.0,273115822.0,547373123.0,333951658.0,385773597.0,606830694.0,559510791.0,521696164.0,746265560.0
601901.SH,2906559932.0,4290836839.0,5035212338.0,3298691256.0,3516575263.0,2891444851.0,2217381347.0,2161439221.0,1811721515.0,1095568022.0,942545194.0,1472922375.0,1501391423.0,989815945.0,1368246653.0,1028839596.0,2109278554.0,1173761337.0,1442480744.0,856764069.0,741137079.0,1119690061.0,779140456.0
601908.SH,82085105.0,60651216.0,39043135.0,43040084.0,56244174.0,54624506.0,47460174.0,41617893.0,42436117.0,33116719.0,48562101.0,44086139.0,36729753.0,41757825.0,44895009.0,52817913.0,41671629.0,53946499.0,48097333.0,32604451.0,34209346.0,33655916.0,52492023.0
601916.SH,409452424.0,228555948.0,119994720.0,154243345.0,228407675.0,79176173.0,139929537.0,240237731.0,294416132.0,156072734.0,212567451.0,175108963.0,210631820.0,343447663.0,254895304.0,240208984.0,422055471.0,1105013286.0,606819635.0,316851540.0,202634417.0,125950253.0,242799972.0
601918.SH,122387430.0,121340499.0,102620626.0,117144218.0,126576581.0,100518943.0,98761786.0,186482371.0,225482809.0,144862345.0,199757308.0,132273872.0,210003815.0,170675710.0,149159017.0,107307245.0,108337944.0,121657276.0,154224090.0,90502478.0,106922123.0,116866030.0,93545440.0
601919.SH,450049655.0,393252532.0,557967161.0,349016627.0,629676190.0,505233084.0,651293684.0,469051659.0,526358352.0,464424491.0,463982590.0,801697011.0,596548765.0,777266658.0,588773016.0,517636594.0,478436584.0,407939039.0,551757768.0,540965280.0,388495798.0,407360685.0,590526381.0
601921.SH,47657665.0,96243958.0,54664969.0,64543669.0,98028188.0,94460906.0,72239833.0,59896230.0,59835319.0,62250562.0,39561703.0,61593209.0,135231354.0,72946874.0,178797994.0,307029667.0,434311716.0,667497085.0,495141701.0,424865682.0,278149295.0,404869788.0,385042395.0
601928.SH,363492004.0,484737539.0,256799885.0,407315103.0,408941741.0,471685850.0,301082629.0,259992992.0,202194170.0,241995408.0,145962106.0,143249090.0,324546389.0,277719802.0,182296097.0,227108028.0,328130159.0,300307332.0,334279413.0,313765339.0,241865972.0,555850327.0,480729671.0
601929.SH,57604812.0,198763877.0,204483560.0,127835242.0,216491412.0,969254252.0,990727881.0,1552442484.0,2001914431.0,263961119.0,1457618323.0,980727715.0,845407763.0,633434096.0,764058477.0,557496311.0,597710789.0,541725704.0,379177934.0,324847970.0,331259847.0,444174418.0,475908426.0
601933.SH,99701716.0,78711161.0,77221353.0,108043893.0,176970213.0,160641221.0,82498371.0,158609223.0,162168626.0,185453983.0,156918220.0,112618515.0,146575067.0,89808415.0,113608349.0,107289711.0,121590804.0,312644301.0,187046008.0,117803216.0,121666597.0,206669138.0,114957987.0
601939.SH,520391591.0,452136041.0,285031046.0,242343150.0,357372888.0,352479402.0,366455824.0,450913598.0,572348312.0,360736815.0,378946406.0,559700584.0,464668866.0,396111409.0,399600506.0,541562277.0,408448321.0,517449104.0,493957695.0,547910913.0,320964033.0,247733047.0,387060067.0
601949.SH,128723398.0,526990958.0,300476751.0,282913095.0,345178060.0,480182495.0,345307418.0,220952395.0,185790520.0,127892536.0,107319997.0,92886736.0,313608899.0,354441223.0,180337003.0,332397911.0,330155553.0,269162212.0,513150010.0,407726485.0,232918490.0,1136523149.0,777515841.0
601952.SH,35847765.0,32414224.0,30429064.0,50595981.0,31730524.0,36248817.0,27020499.0,45069939.0,54122239.0,55022027.0,46604163.0,45833712.0,34862514.0,40806215.0,45151558.0,53197678.0,54632391.0,60561071.0,68821266.0,36212685.0,37192110.0,28496192.0,31708945.0
601956.SH,56265907.0,36911565.0,26033925.0,61268322.0,52874401.0,36768021.0,36118867.0,29919521.0,39960922.0,43068581.0,32795582.0,32992727.0,33900584.0,30420450.0,31712372.0,33762831.0,32000746.0,55821286.0,40456351.0,25574205.0,28000754.0,32597990.0,23070409.0
601958.SH,206591753.0,152958560.0,102375620.0,120718536.0,177681080.0,140350441.0,118434422.0,158754241.0,110223345.0,91474453.0,82730187.0,123053064.0,94519533.0,149938351.0,134337873.0,137044085.0,114581118.0,101666476.0,120695245.0,86596806.0,138259903.0,162415412.0,141408669.0
601963.SH,24266970.0,25405649.0,25676075.0,23460959.0,25923461.0,22169702.0,20811375.0,29230468.0,25328509.0,27027614.0,18672984.0,14005582.0,40583647.0,29863659.0,30014053.0,26630330.0,27688808.0,49600981.0,52584758.0,35421541.0,26118099.0,21722679.0,25913089.0
601965.SH,155367925.0,102521033.0,364998941.0,632520585.0,221527597.0,114219288.0,262119651.0,149586686.0,297354446.0,238122996.0,114037522.0,124326489.0,474456670.0,303533987.0,284217436.0,174197872.0,220828136.0,185346135.0,370137945.0,485303131.0,286705361.0,252461011.0,132991773.0
601966.SH,396688957.0,361617415.0,168424037.0,162850311.0,194086863.0,137787024.0,123389909.0,109977030.0,127511334.0,120535732.0,91124372.0,145474499.0,185344763.0,119456183.0,146463945.0,256652439.0,149776321.0,182479925.0,197195769.0,133286485.0,188594714.0,124397978.0,143848077.0
